,사고일시,사고월,사고시,사고요일,시간대,시군구,대분류,중분류,소분류,사고내용,사망자수,중상자수,경상자수,부상신고자수,법규위반,노면상태,기상상태,도로형태,가해운전자 성별,가해운전자 연령,주말,공휴일,휴일,부상자수,ECLO,교통안전지수,도로환경,주류 인허가 음식점,사고건수
4777,2023-03-09 00:00:00,3월,00시,목요일,새벽,서울특별시 도봉구 쌍문동,서울특별시,도봉구,쌍문동,경상사고,0,0,6,0,신호위반,젖음/습기,비,교차로 - 교차로안,남,55세,0,0,0,0,18,82.22,85.38,466.0,3
4778,2023-03-09 04:00:00,3월,04시,목요일,새벽,서울특별시 송파구 가락동,서울특별시,송파구,가락동,경상사고,0,0,1,0,신호위반,젖음/습기,흐림,교차로 - 교차로부근,남,32세,0,0,0,0,3,69.29,71.44,925.0,1
4779,2023-03-09 04:00:00,3월,04시,목요일,새벽,서울특별시 은평구 갈현동,서울특별시,은평구,갈현동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,기타 - 기타,남,60세,0,0,0,0,6,80.11,82.5,680.0,1
4780,2023-03-09 23:00:00,3월,23시,목요일,밤,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,3,69.29,71.44,1006.0,1
4781,2023-03-10 05:00:00,3월,05시,금요일,아침,서울특별시 강남구 압구정동,서울특별시,강남구,압구정동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,여,38세,0,0,0,0,3,71.06,65.21,99.0,1
4782,2023-03-10 07:00:00,3월,07시,금요일,출근,서울특별시 강남구 논현동,서울특별시,강남구,논현동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,22세,0,0,0,0,3,71.06,65.21,2060.0,2
4783,2023-03-10 20:00:00,3월,20시,금요일,저녁,서울특별시 송파구 문정동,서울특별시,송파구,문정동,경상사고,0,0,1,2,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,36세,0,0,0,2,5,69.29,71.44,1201.0,1
4784,2023-03-10 21:00:00,3월,21시,금요일,밤,서울특별시 도봉구 방학동,서울특별시,도봉구,방학동,경상사고,0,0,1,0,중앙선침범,건조,맑음,교차로 - 교차로부근,남,55세,0,0,0,0,3,82.22,85.38,603.0,1
4785,2023-03-10 22:00:00,3월,22시,금요일,밤,서울특별시 마포구 합정동,서울특별시,마포구,합정동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,41세,0,0,0,0,6,78.43,78.12,550.0,4
4786,2023-03-10 22:00:00,3월,22시,금요일,밤,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,43세,0,0,0,0,3,77.4,79.28,2247.0,1
4787,2023-03-10 23:00:00,3월,23시,금요일,밤,서울특별시 서초구 양재동,서울특별시,서초구,양재동,경상사고,0,0,1,0,신호위반,건조,맑음,교차로 - 교차로부근,여,34세,0,0,0,0,3,77.61,77.98,939.0,2
4788,2023-03-11 01:00:00,3월,01시,토요일,새벽,서울특별시 서초구 서초동,서울특별시,서초구,서초동,경상사고,0,0,5,0,안전운전불이행,건조,기타,단일로 - 기타,남,33세,1,0,1,0,15,77.61,77.98,2178.0,7
4789,2023-03-11 03:00:00,3월,03시,토요일,새벽,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,29세,1,0,1,0,3,77.61,77.98,442.0,1
4790,2023-03-11 04:00:00,3월,04시,토요일,새벽,서울특별시 동대문구 장안동,서울특별시,동대문구,장안동,경상사고,0,0,1,1,안전운전불이행,건조,맑음,단일로 - 기타,남,24세,1,0,1,1,4,71.64,71.44,977.0,1
4791,2023-03-11 18:00:00,3월,18시,토요일,퇴근,서울특별시 강북구 번동,서울특별시,강북구,번동,경상사고,0,0,4,0,안전운전불이행,건조,맑음,단일로 - 기타,여,38세,1,0,1,0,12,80.27,82.23,421.0,1
4792,2023-03-11 23:00:00,3월,23시,토요일,밤,서울특별시 중랑구 면목동,서울특별시,중랑구,면목동,경상사고,0,0,3,0,안전거리미확보,건조,맑음,단일로 - 기타,남,25세,1,0,1,0,9,79.6,81.64,1440.0,2
4793,2023-03-11 23:00:00,3월,23시,토요일,밤,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,기타 - 기타,남,21세,1,0,1,0,3,79.22,82.52,2404.0,5
4794,2023-03-12 06:00:00,3월,06시,일요일,아침,서울특별시 관악구 신림동,서울특별시,관악구,신림동,중상사고,0,1,0,0,안전운전불이행,기타,기타,기타 - 기타,남,44세,1,0,1,0,5,79.22,82.52,2404.0,1
4795,2023-03-12 10:00:00,3월,10시,일요일,낮,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,남,49세,1,0,1,0,3,70.74,73.22,796.0,1
4796,2023-03-12 10:00:00,3월,10시,일요일,낮,서울특별시 강동구 강일동,서울특별시,강동구,강일동,경상사고,0,0,2,0,안전운전불이행,젖음/습기,흐림,단일로 - 기타,남,31세,1,0,1,0,6,80.62,82.21,61.0,1
4797,2023-03-13 00:00:00,3월,00시,월요일,새벽,서울특별시 동작구 노량진동,서울특별시,동작구,노량진동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,25세,0,0,0,0,6,78.91,80.31,509.0,1
4798,2023-03-13 22:00:00,3월,22시,월요일,밤,서울특별시 서초구 서초동,서울특별시,서초구,서초동,경상사고,0,0,5,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,28세,0,0,0,0,15,77.61,77.98,2178.0,3
4799,2023-03-13 23:00:00,3월,23시,월요일,밤,서울특별시 성동구 행당동,서울특별시,성동구,행당동,경상사고,0,0,2,0,신호위반,건조,맑음,교차로 - 교차로안,남,26세,0,0,0,0,6,80.74,82.58,587.0,1
4800,2023-03-14 03:00:00,3월,03시,화요일,새벽,서울특별시 은평구 수색동,서울특별시,은평구,수색동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,남,27세,0,0,0,0,3,80.11,82.5,78.0,1
4801,2023-03-14 09:00:00,3월,09시,화요일,낮,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,단일로 - 기타,남,44세,0,0,0,0,3,77.4,79.28,2247.0,1
4802,2023-03-15 01:00:00,3월,01시,수요일,새벽,서울특별시 강남구 논현동,서울특별시,강남구,논현동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,여,31세,0,0,0,0,3,71.06,65.21,2060.0,1
4803,2023-03-15 13:00:00,3월,13시,수요일,낮,서울특별시 강남구 자곡동,서울특별시,강남구,자곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,54세,0,0,0,0,3,71.06,65.21,82.0,1
4804,2023-03-15 20:00:00,3월,20시,수요일,저녁,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,54세,0,0,0,0,3,77.4,79.28,2247.0,2
4805,2023-03-15 21:00:00,3월,21시,수요일,밤,서울특별시 양천구 목동,서울특별시,양천구,목동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,단일로 - 기타,남,51세,0,0,0,0,3,77.76,80.55,1153.0,3
4806,2023-03-15 22:00:00,3월,22시,수요일,밤,서울특별시 은평구 진관동,서울특별시,은평구,진관동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,기타 - 기타,여,70세,0,0,0,0,5,80.11,82.5,308.0,2
4807,2023-03-15 23:00:00,3월,23시,수요일,밤,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,경상사고,0,0,3,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,37세,0,0,0,0,9,78.12,80.19,24.0,1
4808,2023-03-16 00:00:00,3월,00시,목요일,새벽,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,30세,0,0,0,0,6,77.4,79.28,2247.0,2
4809,2023-03-16 07:00:00,3월,07시,목요일,출근,서울특별시 강남구 청담동,서울특별시,강남구,청담동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,37세,0,0,0,0,5,71.06,65.21,971.0,2
4810,2023-03-16 10:00:00,3월,10시,목요일,낮,서울특별시 금천구 가산동,서울특별시,금천구,가산동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,53세,0,0,0,0,5,76.2,69.31,1090.0,1
4811,2023-03-16 22:00:00,3월,22시,목요일,밤,서울특별시 중구 신당동,서울특별시,중구,신당동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,여,55세,0,0,0,0,3,78.12,80.19,970.0,1
4812,2023-03-17 00:00:00,3월,00시,금요일,새벽,서울특별시 송파구 거여동,서울특별시,송파구,거여동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,43세,0,0,0,0,3,69.29,71.44,259.0,1
4813,2023-03-17 21:00:00,3월,21시,금요일,밤,서울특별시 동대문구 휘경동,서울특별시,동대문구,휘경동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,교차로 - 교차로부근,남,54세,0,0,0,0,3,71.64,71.44,274.0,1
4814,2023-03-17 21:00:00,3월,21시,금요일,밤,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,2,0,기타,건조,맑음,단일로 - 기타,남,56세,0,0,0,0,6,77.61,77.98,1165.0,4
4815,2023-03-17 22:00:00,3월,22시,금요일,밤,서울특별시 강남구 신사동,서울특별시,강남구,신사동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,46세,0,0,0,0,3,71.06,65.21,2311.0,2
4816,2023-03-17 23:00:00,3월,23시,금요일,밤,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,59세,0,0,0,0,6,77.61,77.98,1165.0,5
4817,2023-03-17 23:00:00,3월,23시,금요일,밤,서울특별시 강남구 대치동,서울특별시,강남구,대치동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,단일로 - 기타,남,37세,0,0,0,0,9,71.06,65.21,1393.0,1
4818,2023-03-18 00:00:00,3월,00시,토요일,새벽,서울특별시 강동구 성내동,서울특별시,강동구,성내동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,40세,1,0,1,0,5,80.62,82.21,959.0,2
4819,2023-03-18 01:00:00,3월,01시,토요일,새벽,서울특별시 동대문구 답십리동,서울특별시,동대문구,답십리동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,59세,1,0,1,0,3,71.64,71.44,364.0,2
4820,2023-03-18 03:00:00,3월,03시,토요일,새벽,서울특별시 서초구 서초동,서울특별시,서초구,서초동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,29세,1,0,1,0,3,77.61,77.98,2178.0,2
4821,2023-03-18 06:00:00,3월,06시,토요일,아침,서울특별시 용산구 원효로3가,서울특별시,용산구,원효로3가,경상사고,0,0,1,0,중앙선침범,건조,맑음,교차로 - 교차로부근,남,21세,1,0,1,0,3,81.45,82.85,60.0,1
4822,2023-03-18 17:00:00,3월,17시,토요일,퇴근,서울특별시 강남구 압구정동,서울특별시,강남구,압구정동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,기타 - 기타,남,51세,1,0,1,0,3,71.06,65.21,99.0,1
4823,2023-03-18 18:00:00,3월,18시,토요일,퇴근,서울특별시 서초구 반포동,서울특별시,서초구,반포동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,48세,1,0,1,0,3,77.61,77.98,755.0,1
4824,2023-03-18 19:00:00,3월,19시,토요일,저녁,서울특별시 관악구 신림동,서울특별시,관악구,신림동,중상사고,0,1,0,0,신호위반,건조,맑음,교차로 - 교차로안,남,25세,1,0,1,0,5,79.22,82.52,2404.0,1
4825,2023-03-19 04:00:00,3월,04시,일요일,새벽,서울특별시 서대문구 홍제동,서울특별시,서대문구,홍제동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,27세,1,0,1,0,3,80.35,80.89,449.0,1
4826,2023-03-19 18:00:00,3월,18시,일요일,퇴근,서울특별시 강서구 개화동,서울특별시,강서구,개화동,중상사고,0,1,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,35세,1,0,1,0,8,77.4,79.28,,1
4827,2023-03-20 00:00:00,3월,00시,월요일,새벽,서울특별시 강북구 번동,서울특별시,강북구,번동,경상사고,0,0,3,0,안전거리미확보,건조,맑음,단일로 - 기타,남,36세,0,0,0,0,9,80.27,82.23,421.0,1
4828,2023-03-20 02:00:00,3월,02시,월요일,새벽,서울특별시 강서구 마곡동,서울특별시,강서구,마곡동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,48세,0,0,0,0,6,77.4,79.28,1478.0,1
4829,2023-03-20 16:00:00,3월,16시,월요일,낮,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,51세,0,0,0,0,3,70.74,73.22,872.0,1
4830,2023-03-21 02:00:00,3월,02시,화요일,새벽,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,3,70.74,73.22,267.0,1
4831,2023-03-21 13:00:00,3월,13시,화요일,낮,서울특별시 송파구 마천동,서울특별시,송파구,마천동,경상사고,0,0,1,0,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,남,77세,0,0,0,0,3,69.29,71.44,337.0,1
4832,2023-03-21 19:00:00,3월,19시,화요일,저녁,서울특별시 노원구 공릉동,서울특별시,노원구,공릉동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,49세,0,0,0,0,3,79.46,81.04,826.0,2
4833,2023-03-21 23:00:00,3월,23시,화요일,밤,서울특별시 구로구 구로동,서울특별시,구로구,구로동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,38세,0,0,0,0,6,77.48,81.78,2105.0,2
4834,2023-03-22 01:00:00,3월,01시,수요일,새벽,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,31세,0,0,0,0,6,77.61,77.98,442.0,1
4835,2023-03-22 23:00:00,3월,23시,수요일,밤,서울특별시 금천구 독산동,서울특별시,금천구,독산동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,30세,0,0,0,0,5,76.2,69.31,1148.0,2
4836,2023-03-23 01:00:00,3월,01시,목요일,새벽,서울특별시 마포구 도화동,서울특별시,마포구,도화동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,3,78.43,78.12,481.0,2
4837,2023-03-23 01:00:00,3월,01시,목요일,새벽,서울특별시 서초구 서초동,서울특별시,서초구,서초동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,60세,0,0,0,0,3,77.61,77.98,2178.0,3
4838,2023-03-23 02:00:00,3월,02시,목요일,새벽,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,중상사고,0,1,3,0,안전운전불이행,건조,기타,단일로 - 기타,남,30세,0,0,0,0,14,71.06,65.21,3183.0,6
4839,2023-03-23 03:00:00,3월,03시,목요일,새벽,서울특별시 송파구 삼전동,서울특별시,송파구,삼전동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,36세,0,0,0,0,3,69.29,71.44,308.0,2
4840,2023-03-23 04:00:00,3월,04시,목요일,새벽,서울특별시 동대문구 용두동,서울특별시,동대문구,용두동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,57세,0,0,0,0,3,71.64,71.44,331.0,1
4841,2023-03-23 11:00:00,3월,11시,목요일,낮,서울특별시 구로구 궁동,서울특별시,구로구,궁동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,45세,0,0,0,0,3,77.48,81.78,46.0,1
4842,2023-03-23 20:00:00,3월,20시,목요일,저녁,서울특별시 광진구 자양동,서울특별시,광진구,자양동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,73세,0,0,0,0,3,82.44,85.38,992.0,1
4843,2023-03-23 21:00:00,3월,21시,목요일,밤,서울특별시 은평구 진관동,서울특별시,은평구,진관동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,42세,0,0,0,0,9,80.11,82.5,308.0,1
4844,2023-03-24 16:00:00,3월,16시,금요일,낮,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,경상사고,0,0,1,0,중앙선침범,건조,맑음,교차로 - 교차로부근,남,65세,0,0,0,0,3,80.25,81.56,267.0,1
4845,2023-03-24 19:00:00,3월,19시,금요일,저녁,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,47세,0,0,0,0,3,78.12,80.19,109.0,1
4846,2023-03-24 21:00:00,3월,21시,금요일,밤,서울특별시 영등포구 문래동3가,서울특별시,영등포구,문래동3가,경상사고,0,0,2,0,안전운전불이행,건조,맑음,기타 - 기타,남,45세,0,0,0,0,6,70.74,73.22,287.0,1
4847,2023-03-25 03:00:00,3월,03시,토요일,새벽,서울특별시 강북구 번동,서울특별시,강북구,번동,중상사고,0,1,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,36세,1,0,1,0,8,80.27,82.23,421.0,2
4848,2023-03-25 10:00:00,3월,10시,토요일,낮,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,37세,1,0,1,0,3,77.61,77.98,1165.0,1
4849,2023-03-25 19:00:00,3월,19시,토요일,저녁,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,43세,1,0,1,0,3,77.61,77.98,1165.0,2
4850,2023-03-25 20:00:00,3월,20시,토요일,저녁,서울특별시 동대문구 신설동,서울특별시,동대문구,신설동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,65세,1,0,1,0,3,71.64,71.44,196.0,1
4851,2023-03-25 21:00:00,3월,21시,토요일,밤,서울특별시 송파구 송파동,서울특별시,송파구,송파동,경상사고,0,0,1,1,신호위반,건조,맑음,교차로 - 교차로부근,남,48세,1,0,1,1,4,69.29,71.44,606.0,1
4852,2023-03-26 04:00:00,3월,04시,일요일,새벽,서울특별시 동대문구 장안동,서울특별시,동대문구,장안동,중상사고,0,2,0,0,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,남,25세,1,0,1,0,10,71.64,71.44,977.0,1
4853,2023-03-26 04:00:00,3월,04시,일요일,새벽,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,흐림,단일로 - 기타,남,27세,1,0,1,0,3,79.22,82.52,2404.0,3
4854,2023-03-26 14:00:00,3월,14시,일요일,낮,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,52세,1,0,1,0,6,77.61,77.98,442.0,1
4855,2023-03-27 12:00:00,3월,12시,월요일,낮,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,48세,0,0,0,0,3,79.22,82.52,2404.0,1
4856,2023-03-28 16:00:00,3월,16시,화요일,낮,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,43세,0,0,0,0,3,77.4,79.28,2247.0,1
4857,2023-03-28 20:00:00,3월,20시,화요일,저녁,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,1,0,기타,건조,맑음,단일로 - 기타,여,46세,0,0,0,0,3,77.61,77.98,1165.0,1
4858,2023-03-28 22:00:00,3월,22시,화요일,밤,서울특별시 서대문구 홍은동,서울특별시,서대문구,홍은동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,49세,0,0,0,0,3,80.35,80.89,323.0,1
4859,2023-03-28 23:00:00,3월,23시,화요일,밤,서울특별시 강남구 개포동,서울특별시,강남구,개포동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,39세,0,0,0,0,6,71.06,65.21,401.0,2
4860,2023-03-29 01:00:00,3월,01시,수요일,새벽,서울특별시 송파구 장지동,서울특별시,송파구,장지동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,43세,0,0,0,0,6,69.29,71.44,179.0,1
4861,2023-03-29 06:00:00,3월,06시,수요일,아침,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,단일로 - 기타,남,29세,0,0,0,0,3,79.22,82.52,2404.0,1
4862,2023-03-29 08:00:00,3월,08시,수요일,출근,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,경상사고,0,0,1,0,안전운전불이행,기타,맑음,단일로 - 기타,남,56세,0,0,0,0,3,71.06,65.21,1219.0,2
4863,2023-03-29 20:00:00,3월,20시,수요일,저녁,서울특별시 중구 북창동,서울특별시,중구,북창동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,41세,0,0,0,0,3,78.12,80.19,133.0,1
4864,2023-03-29 21:00:00,3월,21시,수요일,밤,서울특별시 구로구 개봉동,서울특별시,구로구,개봉동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,기타 - 기타,남,44세,0,0,0,0,3,77.48,81.78,475.0,2
4865,2023-03-30 08:00:00,3월,08시,목요일,출근,서울특별시 중랑구 면목동,서울특별시,중랑구,면목동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 교량,남,33세,0,0,0,0,3,79.6,81.64,1440.0,1
4866,2023-03-30 11:00:00,3월,11시,목요일,낮,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,여,37세,0,0,0,0,3,77.61,77.98,442.0,1
4867,2023-03-30 13:00:00,3월,13시,목요일,낮,서울특별시 양천구 목동,서울특별시,양천구,목동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,28세,0,0,0,0,5,77.76,80.55,1153.0,1
4868,2023-03-30 16:00:00,3월,16시,목요일,낮,서울특별시 노원구 상계동,서울특별시,노원구,상계동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,60세,0,0,0,0,3,79.46,81.04,1667.0,1
4869,2023-03-30 18:00:00,3월,18시,목요일,퇴근,서울특별시 강남구 논현동,서울특별시,강남구,논현동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,69세,0,0,0,0,6,71.06,65.21,2060.0,3
4870,2023-03-30 21:00:00,3월,21시,목요일,밤,서울특별시 중구 흥인동,서울특별시,중구,흥인동,경상사고,0,0,1,0,신호위반,건조,흐림,교차로 - 교차로부근,남,52세,0,0,0,0,3,78.12,80.19,82.0,1
4871,2023-03-31 01:00:00,3월,01시,금요일,새벽,서울특별시 강동구 성내동,서울특별시,강동구,성내동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,35세,0,0,0,0,3,80.62,82.21,959.0,2
4872,2023-03-31 03:00:00,3월,03시,금요일,새벽,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,기타 - 기타,여,44세,0,0,0,0,6,71.06,65.21,3183.0,3
4873,2023-03-31 21:00:00,3월,21시,금요일,밤,서울특별시 금천구 가산동,서울특별시,금천구,가산동,중상사고,0,2,0,0,안전운전불이행,건조,맑음,기타 - 기타,남,48세,0,0,0,0,10,76.2,69.31,1090.0,2
4874,2023-03-31 21:00:00,3월,21시,금요일,밤,서울특별시 강동구 상일동,서울특별시,강동구,상일동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,61세,0,0,0,0,3,80.62,82.21,174.0,2
4875,2023-03-31 22:00:00,3월,22시,금요일,밤,서울특별시 은평구 증산동,서울특별시,은평구,증산동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,45세,0,0,0,0,6,80.11,82.5,133.0,1
4876,2023-03-31 22:00:00,3월,22시,금요일,밤,서울특별시 광진구 중곡동,서울특별시,광진구,중곡동,경상사고,0,0,2,0,중앙선침범,건조,맑음,단일로 - 기타,남,42세,0,0,0,0,6,82.44,85.38,863.0,1
4877,2023-03-31 23:00:00,3월,23시,금요일,밤,서울특별시 강동구 성내동,서울특별시,강동구,성내동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,45세,0,0,0,0,5,80.62,82.21,959.0,2
4878,2023-03-31 23:00:00,3월,23시,금요일,밤,서울특별시 노원구 하계동,서울특별시,노원구,하계동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,45세,0,0,0,0,6,79.46,81.04,189.0,1
4879,2023-04-01 00:00:00,4월,00시,토요일,새벽,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,44세,1,0,1,0,6,70.74,73.22,796.0,2
4880,2023-04-01 03:00:00,4월,03시,토요일,새벽,서울특별시 동대문구 장안동,서울특별시,동대문구,장안동,경상사고,0,0,1,0,중앙선침범,건조,맑음,단일로 - 기타,남,35세,1,0,1,0,3,71.64,71.44,977.0,1
4881,2023-04-01 04:00:00,4월,04시,토요일,새벽,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,여,32세,1,0,1,0,3,79.22,82.52,2404.0,3
4882,2023-04-01 08:00:00,4월,08시,토요일,출근,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,51세,1,0,1,0,3,70.74,73.22,872.0,1
4883,2023-04-01 12:00:00,4월,12시,토요일,낮,서울특별시 은평구 진관동,서울특별시,은평구,진관동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,22세,1,0,1,0,3,80.11,82.5,308.0,1
4884,2023-04-01 22:00:00,4월,22시,토요일,밤,서울특별시 동작구 상도동,서울특별시,동작구,상도동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,38세,1,0,1,0,6,78.91,80.31,663.0,4
4885,2023-04-02 06:00:00,4월,06시,일요일,아침,서울특별시 마포구 성산동,서울특별시,마포구,성산동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 고가도로위,남,32세,1,0,1,0,5,78.43,78.12,405.0,1
4886,2023-04-02 06:00:00,4월,06시,일요일,아침,서울특별시 강서구 등촌동,서울특별시,강서구,등촌동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,46세,1,0,1,0,3,77.4,79.28,698.0,1
